se,tme9,tme10,tme11,tme12,tme13,pe,std,var,mean,max,min,label,time_seq
0.9370196559512052,1.3009750732968308,1.3526256204050093,1.399261146049702,1.4430687698081648,1.482767022516528,0.6552033866187249,20.06167338933944,402.47073918053024,2.9380644688644812,70.36703296703297,-84.04420024420023,1,0
1.1779233287253963,1.2519077809918848,1.3048646255487584,1.3509478231901888,1.4113065354862275,1.4559421936137231,0.665665469710125,25.72562982604221,661.8080299465526,2.305571021571034,109.61904761904765,-81.94676434676434,1,1
0.7451588700659947,0.8436733298748818,0.8735154411052717,0.9109022117024995,0.9364147987714567,0.9604702607148389,0.672730465143305,31.91460263055169,1018.5418610660168,2.0595384615384735,122.00390720390722,-120.6993894993895,1,2
0.8365886414915029,1.2209835780212845,1.2630162561140335,1.3077286319261763,1.334553198419927,1.3763380663902467,0.6748634019609946,30.6923476500454,942.0202042712473,3.149139763939776,122.70305250305252,-105.91746031746031,1,3
0.8045439572138662,1.4186108555167936,1.489135865791589,1.554385101351219,1.623375539210546,1.6826450805593374,0.715469597905016,33.826655979567995,1144.242654760043,2.1343470085470204,108.72014652014654,-114.20732600732599,1,4
1.1041324003164337,1.3457980891757069,1.3988773413862454,1.4404337602068262,1.4889703301052168,1.5140364906656094,0.6573311706842817,25.611902389318807,655.9695439999945,2.1445345543345664,88.84444444444445,-87.93943833943834,1,5
1.0659836849506539,1.3911776812495356,1.4528866712311093,1.5106191907640594,1.566662563478631,1.6258241028216818,0.674659048441504,29.590715939613546,875.6104698188991,2.7868160358160483,92.63980463980465,-93.33284493284492,1,6
1.158452076888853,1.3260962997540244,1.3804107125188705,1.4511967549601068,1.4929566961300527,1.559391642539904,0.6555747414167564,25.894992676361106,670.5506457087953,2.1562535612535734,89.54358974358976,-89.13797313797312,1,7
1.1622008944304576,1.4477705163242263,1.5094846530588926,1.5781073761914917,1.6183945263756048,1.67936324971517,0.6482564284958823,23.87103202828704,569.8261700955056,2.483886365486378,81.55335775335776,-96.9284493284493,1,8
1.4378653787078957,1.555641600285616,1.6363566252065085,1.6853163905756616,1.7163460736629401,1.764427855570891,0.6436037741350811,20.1142356418054,404.58247545407465,2.878703703703715,92.63980463980465,-73.45714285714284,1,9
1.2591189102629656,1.3182853612612155,1.3732932097011357,1.4195670965237284,1.4598628162183072,1.4962442039462216,0.6483574022920409,27.22515833908246,741.2092465881112,2.2456775742775865,110.71770451770452,-107.71526251526251,1,10
1.0199434609803866,1.4071434764646846,1.4614121778528602,1.5139025095321315,1.5630975760183539,1.5970246767782186,0.6579556042134372,21.444102506609994,459.8495323139971,2.4914105006105127,68.76898656898658,-77.65201465201464,1,11
0.9548804213369667,1.2341205000825721,1.2655077295055754,1.3106639808320173,1.3527045727022047,1.386273961564012,0.6446174778404018,23.50811165424038,552.6313135482324,1.9327934065934187,105.02466422466424,-81.64713064713064,1,12
1.2634672922286743,1.4830073486800668,1.5350378251092018,1.6049562437131946,1.682033000440736,1.7305538841478638,0.6601029170078235,29.640076234481974,878.5341191859031,2.6199200651200774,93.33894993894995,-87.83956043956043,1,13
